number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price
0.004769475357710652,0.0,0.018404907975460124,0.7808219178082192,32
0.015898251192368842,0.0,0.0,0.9095890410958904,399
0.011128775834658189,0.0,0.015337423312883437,0.8931506849315068,70
0.08267090620031797,0.0,0.0,0.20273972602739726,200
0.0,0.0008006405124099279,0.006134969325153375,0.8602739726027397,55
0.1796502384737679,0.0,0.0,0.0,100
0.109697933227345,0.0008006405124099279,0.0,0.27123287671232876,290
0.0,0.0,0.0,0.0,65
0.2591414944356121,0.0,0.027607361963190184,0.9835616438356164,55
0.012718600953895072,0.0008006405124099279,0.0,0.0027397260273972603,125
0.151033386327504,0.0008006405124099279,0.0,0.8356164383561644,99
0.033386327503974564,0.0008006405124099279,0.003067484662576687,0.9397260273972603,2250
0.001589825119236884,0.0,0.0,0.0,91
0.01907790143084261,0.0,0.003067484662576687,0.13972602739726028,34
0.0,0.0016012810248198558,0.006134969325153375,0.0,200
0.003179650238473768,0.0,0.0,0.0,40
0.031796502384737683,0.0016012810248198558,0.0,0.1506849315068493,120
0.007949125596184421,0.0024019215372297837,0.003067484662576687,0.9972602739726028,60
0.003179650238473768,0.0,0.0,0.0,49
0.001589825119236884,0.0008006405124099279,0.0,0.0,75
0.025437201907790145,0.0016012810248198558,0.003067484662576687,0.9835616438356164,68
0.003179650238473768,0.0024019215372297837,0.0,0.4904109589041096,199
0.06200317965023848,0.0032025620496397116,0.003067484662576687,0.7726027397260274,53
0.0,0.0,0.0,0.0,400
0.001589825119236884,0.0,0.0,0.0,150
0.011128775834658189,0.0008006405124099279,0.0,0.0,47
0.041335453100158986,0.0016012810248198558,0.009202453987730062,0.9506849315068493,110
0.0,0.023218574859887906,0.11042944785276074,0.0,43
0.006359300476947536,0.0032025620496397116,0.0,0.0,89
0.01907790143084261,0.0,0.0,0.1643835616438356,75
0.007949125596184421,0.0,0.0,0.0,125
0.0,0.0016012810248198558,0.0,0.0,450
0.014308426073131956,0.0016012810248198558,0.0,0.5232876712328767,125
0.06677265500794913,0.0008006405124099279,0.0,0.4602739726027397,85
0.001589825119236884,0.0,0.0,0.0,86
0.05246422893481718,0.0016012810248198558,0.0,0.8,300
0.0,0.023218574859887906,0.0,0.7698630136986302,160
0.004769475357710652,0.0,0.0,0.0,50
0.0,0.0,0.0,0.0,75
0.011128775834658189,0.006405124099279423,0.0,0.0,90
0.0,0.0016012810248198558,0.0,0.0,85
0.003179650238473768,0.004803843074459567,0.0,0.12876712328767123,90
0.0,0.0,0.0,0.2273972602739726,130
0.003179650238473768,0.07125700560448359,0.018404907975460124,0.2547945205479452,48
0.004769475357710652,0.0008006405124099279,0.03680981595092024,0.8958904109589041,252
0.020667726550079493,0.0,0.0,0.0,65
0.006359300476947536,0.005604483586869495,0.0,0.0,45
0.007949125596184421,0.0,0.0,0.0,47
0.0492845786963434,0.0008006405124099279,0.0,0.0,50
0.044515103338632754,0.0,0.006134969325153375,0.9835616438356164,93
0.014308426073131956,0.0008006405124099279,0.0,0.2219178082191781,50
0.001589825119236884,0.023218574859887906,0.0,0.24657534246575344,47
0.011128775834658189,0.0,0.0,0.0,289
0.020667726550079493,0.0,0.049079754601226995,0.989041095890411,129
0.0,0.0,0.003067484662576687,0.07945205479452055,54
0.03497615262321145,0.0008006405124099279,0.0,0.0,105
0.08108108108108109,0.0016012810248198558,0.0,0.18082191780821918,85
0.003179650238473768,0.0008006405124099279,0.006134969325153375,0.0136986301369863,268
0.01907790143084261,0.0024019215372297837,0.0,0.08493150684931507,159
0.004769475357710652,0.007205764611689351,0.0,0.12328767123287672,220
0.001589825119236884,0.023218574859887906,0.3128834355828221,0.6438356164383562,42
0.0906200317965024,0.0,0.006134969325153375,0.936986301369863,50
0.22416534181240064,0.0,0.003067484662576687,0.12876712328767123,44
0.003179650238473768,0.0016012810248198558,0.1411042944785276,0.9643835616438357,500
0.02384737678855326,0.0024019215372297837,0.003067484662576687,0.5232876712328767,99
0.0,0.004803843074459567,0.0,0.09315068493150686,125
0.0,0.0,0.0,0.0,150
0.011128775834658189,0.0008006405124099279,0.0,0.0,120
0.011128775834658189,0.004803843074459567,0.0,0.0,240
0.0397456279809221,0.0,0.0,0.852054794520548,125
0.01907790143084261,0.0008006405124099279,0.0,0.0,100
0.07154213036565978,0.0008006405124099279,0.012269938650306749,0.7013698630136986,129
0.001589825119236884,0.0008006405124099279,0.0,0.19452054794520549,195
0.028616852146263912,0.0,0.0,0.9753424657534246,499
0.015898251192368842,0.0,0.0,0.4904109589041096,63
0.006359300476947536,0.0008006405124099279,0.0,0.0,185
0.12241653418124007,0.0032025620496397116,0.003067484662576687,0.21643835616438356,103
0.004769475357710652,0.0,0.003067484662576687,0.0,45
0.007949125596184421,0.011208967173738989,0.0,0.06575342465753425,100
0.007949125596184421,0.0,0.0,0.0,48
0.01907790143084261,0.0016012810248198558,0.003067484662576687,0.0027397260273972603,150
0.014308426073131956,0.0016012810248198558,0.0,0.0547945205479452,60
0.004769475357710652,0.0,0.003067484662576687,0.9589041095890412,100
0.05405405405405406,0.0,0.0,0.1506849315068493,98
0.003179650238473768,0.0032025620496397116,0.0,0.0,250
0.0,0.004803843074459567,0.0,0.0,55
0.006359300476947536,0.0032025620496397116,0.0,0.5972602739726027,55
0.012718600953895072,0.0032025620496397116,0.0,0.22465753424657534,300
0.0,0.0,0.0,0.0,70
0.0,0.023218574859887906,0.006134969325153375,0.0,40
0.003179650238473768,0.0008006405124099279,0.009202453987730062,0.1178082191780822,90
0.0,0.0,0.003067484662576687,0.4438356164383562,135
0.08585055643879173,0.0016012810248198558,0.006134969325153375,0.06575342465753425,150
0.004769475357710652,0.0,0.0,0.0,75
0.0397456279809221,0.0024019215372297837,0.0,0.3835616438356164,109
0.003179650238473768,0.0,0.0,0.0,48
0.001589825119236884,0.0008006405124099279,0.0,0.0,150
0.02384737678855326,0.005604483586869495,0.0,0.038356164383561646,220
0.0,0.007205764611689351,0.0,0.0,36
0.0,0.0008006405124099279,0.003067484662576687,0.43561643835616437,240
0.0,0.023218574859887906,0.3680981595092025,0.7452054794520548,249
0.2305246422893482,0.0008006405124099279,0.003067484662576687,0.8356164383561644,149
0.009538950715421305,0.0008006405124099279,0.0,0.024657534246575342,210
0.007949125596184421,0.023218574859887906,0.09202453987730062,0.9452054794520548,120
0.014308426073131956,0.0008006405124099279,0.006134969325153375,0.21643835616438356,39
0.02384737678855326,0.0024019215372297837,0.0,0.0136986301369863,205
0.0,0.023218574859887906,0.0950920245398773,0.8986301369863013,60
0.006359300476947536,0.007205764611689351,0.0,0.0410958904109589,195
0.21303656597774245,0.0016012810248198558,0.0,0.2958904109589041,85
0.02384737678855326,0.0008006405124099279,0.0,0.14794520547945206,199
0.24006359300476948,0.0,0.009202453987730062,0.0,169
0.0,0.0008006405124099279,0.0,0.043835616438356165,59
0.007949125596184421,0.0,0.0,0.4328767123287671,39
0.031796502384737683,0.0016012810248198558,0.003067484662576687,0.7068493150684931,159
0.04292527821939587,0.0,0.006134969325153375,0.20821917808219179,60
0.003179650238473768,0.0008006405124099279,0.0,0.0,225
0.0,0.0008006405124099279,0.0,0.08493150684931507,50
0.001589825119236884,0.0,0.0,0.0,250
0.001589825119236884,0.0016012810248198558,0.006134969325153375,0.0,120
0.025437201907790145,0.0016012810248198558,0.009202453987730062,0.10136986301369863,50
0.006359300476947536,0.0016012810248198558,0.0,0.0,215
0.031796502384737683,0.0008006405124099279,0.0,0.0,80
0.015898251192368842,0.0,0.024539877300613498,0.0547945205479452,139
0.001589825119236884,0.0024019215372297837,0.0,0.4301369863013699,65
0.0,0.0,0.0,0.0,150
0.4276629570747218,0.0,0.003067484662576687,0.1780821917808219,87
0.012718600953895072,0.0008006405124099279,0.0,0.0,90
0.0,0.0,0.015337423312883437,0.5780821917808219,40
0.0,0.0,0.009202453987730062,0.9616438356164384,189
0.001589825119236884,0.0,0.003067484662576687,0.473972602739726,75
0.0,0.0,0.003067484662576687,0.8246575342465754,289
0.030206677265500796,0.0,0.003067484662576687,0.0,800
0.006359300476947536,0.004803843074459567,0.0,0.0,70
0.0,0.02241793434747798,0.2914110429447853,0.9095890410958904,212
0.0,0.0008006405124099279,0.0,0.08767123287671233,222
0.08585055643879173,0.0008006405124099279,0.003067484662576687,0.0027397260273972603,140
0.003179650238473768,0.0,0.0,0.2410958904109589,40
0.0,0.004803843074459567,0.0,0.0,55
0.001589825119236884,0.004803843074459567,0.0,0.0,48
0.001589825119236884,0.0008006405124099279,0.0,0.0273972602739726,155
0.0397456279809221,0.0016012810248198558,0.003067484662576687,0.1917808219178082,139
0.0,0.0008006405124099279,0.0,0.0,75
0.025437201907790145,0.0008006405124099279,0.006134969325153375,0.9068493150684932,175
0.003179650238473768,0.0008006405124099279,0.0,0.3698630136986301,90
0.13831478537360892,0.0024019215372297837,0.0,0.8082191780821918,550
0.006359300476947536,0.023218574859887906,0.027607361963190184,0.4383561643835616,175
0.001589825119236884,0.0,0.0,0.0,130
0.004769475357710652,0.0040032025620496394,0.0,0.09315068493150686,125
0.0,0.0008006405124099279,0.0,0.0,1200
0.011128775834658189,0.0032025620496397116,0.006134969325153375,0.936986301369863,52
0.003179650238473768,0.0008006405124099279,0.006134969325153375,0.07123287671232877,100
0.041335453100158986,0.010408326661329063,0.006134969325153375,0.6931506849315069,113
0.08267090620031797,0.0,0.009202453987730062,0.0,48
0.041335453100158986,0.0008006405124099279,0.003067484662576687,0.057534246575342465,75
0.007949125596184421,0.0024019215372297837,0.003067484662576687,0.0,47
0.003179650238473768,0.0008006405124099279,0.0,0.0,40
0.0,0.02241793434747798,1.0,0.9260273972602739,180
0.006359300476947536,0.0,0.0,0.0,53
0.0,0.023218574859887906,0.3680981595092025,1.0,203
0.0,0.023218574859887906,0.06748466257668712,0.526027397260274,34
0.0,0.0,0.0,0.0,200
0.0,0.0032025620496397116,0.006134969325153375,0.0,190
0.12718600953895073,0.0008006405124099279,0.015337423312883437,0.6602739726027397,169
0.004769475357710652,0.0,0.0,0.8876712328767123,199
0.007949125596184421,0.0,0.09815950920245399,1.0,99
0.022257551669316377,0.0,0.0,0.0136986301369863,300
0.05405405405405406,0.0024019215372297837,0.006134969325153375,0.1863013698630137,69
0.2686804451510334,0.0,0.003067484662576687,0.8383561643835616,142
0.001589825119236884,0.0,0.0,0.0,175
0.09538950715421304,0.0016012810248198558,0.0,0.7972602739726028,78
0.012718600953895072,0.0008006405124099279,0.0,0.5671232876712329,225
0.0,0.023218574859887906,0.3128834355828221,0.6767123287671233,44
0.616852146263911,0.0,0.0,0.38904109589041097,139
0.041335453100158986,0.0,0.0,0.0,100
0.0,0.0008006405124099279,0.0,0.0,168
0.009538950715421305,0.0,0.0,0.2191780821917808,100
0.001589825119236884,0.0024019215372297837,0.0,0.0,50
0.004769475357710652,0.0,0.0,0.0,150
0.001589825119236884,0.0,0.003067484662576687,0.0,60
0.003179650238473768,0.0008006405124099279,0.0,0.9534246575342465,70
0.12241653418124007,0.0,0.006134969325153375,0.6547945205479452,49
0.011128775834658189,0.0016012810248198558,0.0,0.010958904109589041,102
0.0,0.023218574859887906,0.06748466257668712,0.40821917808219177,229
0.03497615262321145,0.0016012810248198558,0.0,0.6684931506849315,250
0.05087440381558029,0.023218574859887906,0.0,0.18082191780821918,110
0.20826709062003182,0.0016012810248198558,0.0,0.07671232876712329,140
0.009538950715421305,0.0016012810248198558,0.0,0.4657534246575343,170
0.007949125596184421,0.004803843074459567,0.0,0.021917808219178082,90
0.0794912559618442,0.0008006405124099279,0.003067484662576687,0.6438356164383562,100
0.007949125596184421,0.023218574859887906,0.11656441717791412,0.6246575342465753,150
0.017488076311605726,0.0016012810248198558,0.0,0.06575342465753425,119
0.5723370429252782,0.0,0.0,0.18082191780821918,72
0.02702702702702703,0.0016012810248198558,0.0,0.07123287671232877,195
0.01907790143084261,0.0016012810248198558,0.10122699386503069,1.0,38
0.0,0.07125700560448359,0.0,0.4383561643835616,100
0.06677265500794913,0.0,0.012269938650306749,0.3452054794520548,98
0.09379968203497616,0.0024019215372297837,0.015337423312883437,0.3287671232876712,72
0.001589825119236884,0.007205764611689351,0.0,0.0,49
0.003179650238473768,0.0008006405124099279,0.0,0.0,80
0.09379968203497616,0.0008006405124099279,0.0,0.0,167
0.009538950715421305,0.0040032025620496394,0.0,0.0,66
0.017488076311605726,0.0,0.018404907975460124,0.4904109589041096,80
0.022257551669316377,0.0016012810248198558,0.003067484662576687,0.0,149
0.003179650238473768,0.0,0.0,0.0,165
0.0794912559618442,0.0016012810248198558,0.08282208588957056,0.12876712328767123,199
0.007949125596184421,0.0016012810248198558,0.0,0.0,135
0.0,0.0,0.0,0.0,127
0.003179650238473768,0.0032025620496397116,0.0,0.0,125
0.009538950715421305,0.0016012810248198558,0.0,0.016438356164383564,45
0.004769475357710652,0.0024019215372297837,0.0,0.07945205479452055,75
0.001589825119236884,0.0008006405124099279,0.0,0.2356164383561644,100
0.03497615262321145,0.023218574859887906,0.015337423312883437,0.7917808219178082,45
0.001589825119236884,0.0,0.0,0.0,145
0.0,0.0,0.0,0.0,40
0.0,0.02241793434747798,0.2914110429447853,0.684931506849315,209
0.041335453100158986,0.0008006405124099279,0.003067484662576687,0.0,55
0.004769475357710652,0.004803843074459567,0.0,0.0,350
0.001589825119236884,0.023218574859887906,0.07975460122699388,0.852054794520548,42
0.14626391096979333,0.0,0.03374233128834356,0.27945205479452057,72
0.0,0.0016012810248198558,0.009202453987730062,0.9095890410958904,45
0.18282988871224168,0.0032025620496397116,0.0,0.4986301369863014,104
0.003179650238473768,0.0,0.0,0.33972602739726027,65
0.03656597774244833,0.015212169735788629,0.006134969325153375,0.8054794520547945,121
0.0,0.008807045636509206,0.0,0.0,100
0.0,0.0024019215372297837,0.003067484662576687,0.0,100
0.006359300476947536,0.0032025620496397116,0.0,0.2410958904109589,75
0.007949125596184421,0.023218574859887906,0.09202453987730062,0.4301369863013699,110
0.43879173290938,0.0016012810248198558,0.0,0.4,165
0.0794912559618442,0.0,0.009202453987730062,0.7315068493150685,38
0.006359300476947536,0.0008006405124099279,0.006134969325153375,0.0027397260273972603,29
0.001589825119236884,0.0008006405124099279,0.0,0.9863013698630138,110
0.041335453100158986,0.0008006405124099279,0.0,0.6273972602739726,279
0.006359300476947536,0.011208967173738989,0.03067484662576687,0.9342465753424658,48
0.0,0.010408326661329063,0.0,0.005479452054794521,130
0.17647058823529413,0.0008006405124099279,0.003067484662576687,0.0273972602739726,100
0.0,0.0024019215372297837,0.0,0.32054794520547947,200
0.3179650238473768,0.0016012810248198558,0.0,0.7013698630136986,115
0.001589825119236884,0.023218574859887906,0.3680981595092025,0.4904109589041096,239
0.03497615262321145,0.0,0.024539877300613498,0.873972602739726,100
0.1891891891891892,0.0008006405124099279,0.0,0.7589041095890411,33
0.0,0.0016012810248198558,0.0,0.0,125
0.007949125596184421,0.0016012810248198558,0.0,0.13424657534246576,95
0.041335453100158986,0.0016012810248198558,0.0,0.0,249
0.011128775834658189,0.0016012810248198558,0.006134969325153375,0.1726027397260274,125
0.006359300476947536,0.0032025620496397116,0.0,0.24383561643835616,100
0.011128775834658189,0.0008006405124099279,0.0,0.0,75
0.001589825119236884,0.004803843074459567,0.0,0.7671232876712328,130
0.0,0.0008006405124099279,0.0,0.0,92
0.01907790143084261,0.0,0.0,0.0,170
0.001589825119236884,0.0,0.0,0.0,73
0.29252782193958665,0.0,0.003067484662576687,0.16164383561643836,84
0.05246422893481718,0.0016012810248198558,0.0,0.4547945205479452,100
0.004769475357710652,0.0,0.003067484662576687,0.0,45
0.04769475357710652,0.0,0.015337423312883437,1.0,90
0.003179650238473768,0.0008006405124099279,0.0,0.0,200
0.02702702702702703,0.0008006405124099279,0.003067484662576687,0.6684931506849315,150
0.004769475357710652,0.0,0.0,0.0,95
0.007949125596184421,0.0008006405124099279,0.0,0.0,198
0.0794912559618442,0.0016012810248198558,0.0,0.0027397260273972603,175
0.007949125596184421,0.023218574859887906,0.003067484662576687,0.0,60
0.001589825119236884,0.0,0.03067484662576687,1.0,8000
0.11446740858505565,0.0008006405124099279,0.003067484662576687,0.8027397260273973,50
0.012718600953895072,0.0016012810248198558,0.003067484662576687,0.0,149
0.06677265500794913,0.0008006405124099279,0.0,0.2191780821917808,91
0.0,0.0024019215372297837,0.0,0.0,45
0.046104928457869634,0.0008006405124099279,0.0,0.6575342465753424,65
0.003179650238473768,0.0,0.0,0.0,55
0.06518282988871224,0.0008006405124099279,0.003067484662576687,1.0,95
0.0,0.0024019215372297837,0.0,0.0,175
0.1971383147853736,0.0016012810248198558,0.003067484662576687,0.4657534246575343,115
0.020667726550079493,0.0008006405124099279,0.015337423312883437,0.44931506849315067,81
0.006359300476947536,0.0008006405124099279,0.0,0.024657534246575342,96
0.4674085850556439,0.0008006405124099279,0.006134969325153375,0.9205479452054794,70
0.012718600953895072,0.0008006405124099279,0.003067484662576687,0.021917808219178082,70
0.003179650238473768,0.024019215372297835,0.015337423312883437,0.3561643835616438,40
0.0,0.0,0.0,0.0,100
0.017488076311605726,0.0,0.003067484662576687,0.1589041095890411,90
0.041335453100158986,0.0,0.006134969325153375,0.9095890410958904,52
0.0,0.016012810248198558,0.0,0.0,125
0.0,0.0016012810248198558,0.0,0.8876712328767123,230
0.009538950715421305,0.0024019215372297837,0.0,0.0,199
0.314785373608903,0.0016012810248198558,0.003067484662576687,0.736986301369863,174
0.0,0.0032025620496397116,0.0,0.9972602739726028,100
0.006359300476947536,0.0016012810248198558,0.003067484662576687,0.9452054794520548,101
0.020667726550079493,0.0008006405124099279,0.0,0.0,165
0.0,0.0008006405124099279,0.015337423312883437,0.0,400
0.0,0.02241793434747798,1.0,0.9287671232876712,135
0.0,0.0,0.003067484662576687,0.24383561643835616,60
0.0,0.0024019215372297837,0.0,0.0,70
0.18282988871224168,0.0016012810248198558,0.006134969325153375,0.8602739726027397,185
0.011128775834658189,0.0008006405124099279,0.006134969325153375,0.3013698630136986,65
0.3624801271860096,0.0016012810248198558,0.006134969325153375,0.0027397260273972603,185
0.003179650238473768,0.0040032025620496394,0.0,0.5534246575342466,100
0.003179650238473768,0.0,0.006134969325153375,0.24383561643835616,125
0.03497615262321145,0.0008006405124099279,0.0,0.010958904109589041,200
0.031796502384737683,0.0,0.0,0.10684931506849316,249
0.05882352941176471,0.0008006405124099279,0.0,0.0,100
0.0,0.0016012810248198558,0.003067484662576687,0.8931506849315068,125
0.006359300476947536,0.0032025620496397116,0.0,0.7726027397260274,85
0.0,0.0,0.0,0.0,150
0.03656597774244833,0.0016012810248198558,0.009202453987730062,0.5780821917808219,30
0.001589825119236884,0.0032025620496397116,0.006134969325153375,1.0,105
0.0492845786963434,0.0016012810248198558,0.0,0.33424657534246577,85
0.001589825119236884,0.0,0.003067484662576687,0.0,500
0.003179650238473768,0.0,0.0,0.9917808219178083,400
0.001589825119236884,0.004803843074459567,0.0,0.0,35
0.0,0.0,0.0,0.07671232876712329,50
0.0,0.0016012810248198558,0.009202453987730062,0.6082191780821918,130
0.0,0.021617293835068052,0.0,0.336986301369863,38
0.0,0.0032025620496397116,0.0,0.0,55
0.09379968203497616,0.0008006405124099279,0.0,0.016438356164383564,60
0.01907790143084261,0.0024019215372297837,0.0,0.32054794520547947,290
0.0906200317965024,0.023218574859887906,0.015337423312883437,0.0,89
0.041335453100158986,0.0,0.049079754601226995,0.9945205479452055,119
0.0,0.0,0.0,0.0,50
0.0,0.023218574859887906,0.015337423312883437,0.936986301369863,32
0.014308426073131956,0.0008006405124099279,0.0,0.0,75
0.0,0.0032025620496397116,0.0,0.0,70
0.0,0.0,0.0,0.0,300
0.03497615262321145,0.0032025620496397116,0.0,0.0,85
0.04769475357710652,0.0008006405124099279,0.006134969325153375,0.36164383561643837,59
0.02702702702702703,0.0,0.003067484662576687,0.0,99
0.004769475357710652,0.0,0.0,0.0821917808219178,270
0.011128775834658189,0.0,0.003067484662576687,0.4301369863013699,55
0.0,0.0,0.0,0.2602739726027397,109
0.0,0.0016012810248198558,0.0,0.0,350
0.0,0.0,0.006134969325153375,0.016438356164383564,54
0.004769475357710652,0.0008006405124099279,0.027607361963190184,1.0,45
0.03656597774244833,0.0008006405124099279,0.006134969325153375,0.6575342465753424,1000
0.057233704292527825,0.0024019215372297837,0.009202453987730062,0.0,60
0.0,0.0024019215372297837,0.0,0.0,67
0.0,0.0,0.0,0.0,135
0.007949125596184421,0.005604483586869495,0.0,0.9123287671232877,110
0.0,0.009607686148919135,0.0,0.2493150684931507,128
0.003179650238473768,0.0040032025620496394,0.0,0.0,190
0.030206677265500796,0.0016012810248198558,0.006134969325153375,0.1452054794520548,70
0.001589825119236884,0.0016012810248198558,0.0,0.3780821917808219,150
0.01907790143084261,0.0024019215372297837,0.0,0.0,165
0.009538950715421305,0.0008006405124099279,0.0,0.0,150
0.06836248012718601,0.0,0.0,1.0,100
0.0,0.0016012810248198558,0.0,0.24657534246575344,60
0.001589825119236884,0.004803843074459567,0.0,0.0,75
0.30524642289348175,0.0,0.03067484662576687,0.8356164383561644,255
0.0,0.0,0.0,0.0,50
0.03815580286168522,0.0024019215372297837,0.003067484662576687,0.008219178082191782,180
0.01907790143084261,0.0016012810248198558,0.0,0.0,177
0.003179650238473768,0.023218574859887906,0.09202453987730062,0.36712328767123287,139
0.003179650238473768,0.0016012810248198558,0.0,0.0,53
0.02702702702702703,0.0008006405124099279,0.0,0.010958904109589041,100
0.020667726550079493,0.023218574859887906,0.0,0.9945205479452055,399
0.04292527821939587,0.0016012810248198558,0.018404907975460124,0.873972602739726,150
0.003179650238473768,0.004803843074459567,0.0,0.2547945205479452,105
0.03497615262321145,0.0024019215372297837,0.0,0.0,160
0.004769475357710652,0.007205764611689351,0.0,0.0,200
0.004769475357710652,0.0,0.0,0.0,85
0.014308426073131956,0.0008006405124099279,1.0,0.7452054794520548,247
0.0,0.010408326661329063,0.003067484662576687,0.0,150
0.003179650238473768,0.0016012810248198558,0.0,0.0,90
0.001589825119236884,0.0,0.0,0.24657534246575344,80
0.0,0.0016012810248198558,0.0,0.06027397260273973,62
0.0,0.0016012810248198558,0.0,0.39452054794520547,499
0.001589825119236884,0.023218574859887906,0.09202453987730062,0.3424657534246575,150
0.01907790143084261,0.0,0.006134969325153375,0.9287671232876712,85
0.0,0.0008006405124099279,0.0,0.0,350
0.2702702702702703,0.0,0.0,0.6712328767123288,45
0.004769475357710652,0.0016012810248198558,0.0,0.0,120
0.0,0.023218574859887906,0.03374233128834356,0.8986301369863013,225
0.0,0.0,0.0,0.0,60
0.01907790143084261,0.0016012810248198558,0.012269938650306749,1.0,45
0.007949125596184421,0.0,0.0,0.0,45
0.001589825119236884,0.0024019215372297837,0.0,0.0,140
0.0,0.0,0.009202453987730062,0.9589041095890412,100
0.004769475357710652,0.0,0.003067484662576687,0.4904109589041096,90
0.004769475357710652,0.0,0.0,0.0,110
0.06677265500794913,0.0024019215372297837,0.0,0.32054794520547947,615
0.0,0.0008006405124099279,0.015337423312883437,0.9616438356164384,420
0.001589825119236884,0.0032025620496397116,0.0,0.049315068493150684,80
0.0,0.0008006405124099279,0.0,0.0,109
0.003179650238473768,0.0008006405124099279,0.006134969325153375,0.8821917808219178,83
0.003179650238473768,0.0024019215372297837,0.0,0.016438356164383564,150
0.017488076311605726,0.0016012810248198558,0.0,0.2904109589041096,130
0.007949125596184421,0.023218574859887906,0.11656441717791412,0.0027397260273972603,185
0.009538950715421305,0.0032025620496397116,0.0,0.0,295
0.033386327503974564,0.0016012810248198558,0.003067484662576687,0.0027397260273972603,65
0.015898251192368842,0.0,0.003067484662576687,0.7698630136986302,70
0.02702702702702703,0.0016012810248198558,0.0,0.0,116
0.0985691573926868,0.0,0.027607361963190184,0.43561643835616437,39
0.11287758346581876,0.0008006405124099279,0.003067484662576687,0.8465753424657534,46
0.003179650238473768,0.0,0.006134969325153375,0.043835616438356165,89
0.0,0.023218574859887906,0.19631901840490798,0.863013698630137,187
0.030206677265500796,0.007205764611689351,0.0,0.03561643835616438,73
0.34181240063593005,0.0,0.003067484662576687,0.6136986301369863,210
0.014308426073131956,0.0016012810248198558,0.003067484662576687,0.0,65
0.003179650238473768,0.007205764611689351,0.0,0.11232876712328767,150
0.0,0.0024019215372297837,0.006134969325153375,0.010958904109589041,369
0.001589825119236884,0.0,0.0,0.2410958904109589,38
0.11128775834658189,0.0008006405124099279,0.0,0.7205479452054795,199
0.022257551669316377,0.007205764611689351,0.006134969325153375,0.8246575342465754,55
0.0,0.023218574859887906,0.027607361963190184,1.0,47
0.001589825119236884,0.0008006405124099279,0.0,0.0,100
0.028616852146263912,0.0,0.0,0.14246575342465753,75
0.001589825119236884,0.0008006405124099279,0.0,0.0,60
0.001589825119236884,0.0040032025620496394,0.0,0.0,55
0.0,0.005604483586869495,0.0,0.19726027397260273,500
0.06677265500794913,0.0016012810248198558,0.0,0.7835616438356164,105
0.001589825119236884,0.0016012810248198558,0.0,0.0,170
0.0,0.023218574859887906,0.2914110429447853,0.852054794520548,180
0.0,0.0016012810248198558,0.0,0.0,250
0.07790143084260732,0.0024019215372297837,0.003067484662576687,0.008219178082191782,135
0.17011128775834658,0.0,0.012269938650306749,0.08767123287671233,100
0.001589825119236884,0.0,0.0,0.0,130
0.0,0.0032025620496397116,0.0,0.0,350
0.001589825119236884,0.0032025620496397116,0.0,0.4712328767123288,125
0.0,0.0024019215372297837,0.0,0.0,95
0.0906200317965024,0.0,0.015337423312883437,0.42191780821917807,120
0.001589825119236884,0.023218574859887906,0.006134969325153375,0.6027397260273972,600
0.06677265500794913,0.0008006405124099279,0.0,0.336986301369863,100
0.02384737678855326,0.0040032025620496394,0.0,0.3506849315068493,49
0.06359300476947537,0.0040032025620496394,0.0,0.2876712328767123,400
0.05882352941176471,0.0016012810248198558,0.0,0.8767123287671232,150
0.004769475357710652,0.0008006405124099279,0.0,0.1178082191780822,185
0.001589825119236884,0.0,0.0,0.0,75
0.04292527821939587,0.023218574859887906,0.03067484662576687,0.9972602739726028,1000
0.0,0.0016012810248198558,0.0,0.052054794520547946,54
0.3481717011128776,0.0,0.003067484662576687,0.8356164383561644,85
0.0,0.0,0.0,0.019178082191780823,60
0.001589825119236884,0.0,0.009202453987730062,0.4849315068493151,140
0.004769475357710652,0.0016012810248198558,0.0,0.0,125
0.001589825119236884,0.0016012810248198558,0.0,0.0,125
0.05087440381558029,0.0008006405124099279,0.0,0.12054794520547946,225
0.06518282988871224,0.0016012810248198558,0.0,0.0027397260273972603,200
0.0,0.0032025620496397116,0.0,0.0,113
0.017488076311605726,0.0,0.0,0.0,100
0.001589825119236884,0.0,0.0,0.0,90
0.003179650238473768,0.0,0.0,0.0,141
0.0,0.0032025620496397116,0.0,0.0,60
0.007949125596184421,0.0008006405124099279,0.0,0.3506849315068493,245
0.001589825119236884,0.0,0.0,0.0,110
0.009538950715421305,0.0008006405124099279,0.0,0.03287671232876713,95
0.003179650238473768,0.0016012810248198558,0.0,0.2958904109589041,110
0.004769475357710652,0.0,0.03987730061349693,1.0,450
0.04292527821939587,0.0016012810248198558,0.0,0.0,109
0.006359300476947536,0.0016012810248198558,0.0,0.0,231
0.0,0.023218574859887906,0.14723926380368096,1.0,220
0.0,0.0,0.0,0.11506849315068493,75
0.06518282988871224,0.0008006405124099279,0.003067484662576687,0.0027397260273972603,75
0.012718600953895072,0.0032025620496397116,0.0,0.0,200
0.020667726550079493,0.0032025620496397116,0.0,0.010958904109589041,170
0.001589825119236884,0.0016012810248198558,0.006134969325153375,0.2410958904109589,200
0.04769475357710652,0.0,0.024539877300613498,0.9671232876712329,95
0.006359300476947536,0.0008006405124099279,0.0,0.0,130
0.0,0.023218574859887906,0.7085889570552147,0.6684931506849315,282
